playerId,name,team,position,toi,gamesPlayed,goals,assists,specialTeams,shots,hits,blockedShots,powerPlayToi,shorthandedToi,plusMinus,fantasyPoints,secondaryPosition,tertiaryPosition,FPP60,FPPG,missedGames,gamesRemaining,fantasyPointsRemain
8477946,D. Larkin,DET,C,27930,24,11,14,14,84,13,8,5459,2380,5,56.7,C,F,7.31,2.36,0,52,122.72
8480027,J. Robertson,DAL,L,31402,29,9,18,11,72,14,12,4740,34,-6,56.1,W,F,6.43,1.93,0,53,102.28999999999999
8476467,J. Oleksiak,SEA,D,37228,32,2,6,0,36,39,77,28,5901,2,56.0,D,D,5.42,1.75,0,50,87.5
8479345,J. Chychrun,OTT,D,34843,25,5,15,8,59,10,40,4469,582,0,55.9,D,D,5.78,2.24,0,57,127.68
8476880,T. Wilson,WSH,R,29859,27,10,7,5,80,76,21,3619,2794,-5,55.6,W,F,6.7,2.06,0,55,113.3
8478864,K. Kaprizov,MIN,L,35114,28,8,16,13,89,12,14,6733,149,-5,55.6,W,F,5.7,1.99,0,54,107.46
8474578,E. Karlsson,PIT,D,42785,29,6,15,6,75,13,33,5890,552,11,55.300000000000004,D,D,4.65,1.91,0,53,101.22999999999999
8482087,K. Guhle,MTL,D,33130,26,2,7,0,38,39,73,308,3317,3,55.2,D,D,6.0,2.12,0,52,110.24000000000001
8474590,J. Carlson,WSH,D,41572,27,1,14,4,57,12,60,6310,4716,-1,54.9,D,D,4.75,2.03,0,55,111.64999999999999
8479675,T. Moore,LAK,L,27645,27,14,9,6,87,15,9,3772,2358,7,54.7,W,F,7.12,2.03,0,55,111.64999999999999
8478136,J. Middleton,MIN,D,32808,28,4,6,1,25,41,67,106,4148,-3,54.6,D,D,5.99,1.95,0,54,105.3
8480018,N. Suzuki,MTL,C,37469,30,8,17,12,74,16,13,7170,1470,-7,54.5,C,F,5.24,1.82,0,52,94.64
8479325,C. McAvoy,BOS,D,30430,21,3,14,7,42,27,48,4205,3070,-4,54.4,D,D,6.44,2.59,0,53,137.26999999999998
8474563,D. Doughty,LAK,D,41868,27,7,8,4,50,37,43,6100,4005,11,54.199999999999996,D,D,4.66,2.01,0,55,110.54999999999998
8471215,E. Malkin,PIT,C,33115,29,10,14,7,74,7,17,6044,70,0,54.1,C,F,5.88,1.87,0,53,99.11
8476958,J. Slavin,CAR,D,38025,30,3,14,3,71,15,48,1115,4776,9,54.1,D,D,5.12,1.8,0,52,93.60000000000001
8476454,R. Nugent-Hopkins,EDM,C,33283,28,7,22,12,61,14,9,5965,2929,4,54.0,C,F,5.84,1.93,0,54,104.22
8482093,S. Jarvis,CAR,C,34341,30,10,11,7,68,46,16,5765,3375,-1,53.9,C,F,5.65,1.8,0,52,93.60000000000001
8478427,S. Aho,CAR,C,31937,27,11,15,9,84,9,6,4937,2769,3,53.8,C,F,6.06,1.99,0,52,103.48
8475171,O. Ekman-Larsson,FLA,D,37099,30,7,9,6,50,22,41,5456,3002,1,53.7,D,D,5.21,1.79,0,52,93.08
8477955,J. McCann,SEA,L,33064,32,14,6,8,87,15,11,4638,2805,-11,53.7,W,F,5.85,1.68,0,50,84.0
8475726,T. Toffoli,NJD,R,29818,28,13,10,8,89,16,6,5498,12,-7,53.5,W,F,6.46,1.91,0,54,103.14
8484144,C. Bedard,CHI,C,33717,29,12,12,5,89,15,9,6488,17,-15,53.4,C,F,5.7,1.84,0,53,97.52000000000001
8478449,R. Hintz,DAL,C,27441,27,10,15,11,64,9,11,3996,2095,0,53.300000000000004,C,F,6.99,1.97,0,53,104.41
8475745,C. Coyle,BOS,C,31241,29,10,11,2,55,38,24,2078,5200,3,53.3,C,F,6.14,1.84,0,53,97.52000000000001
8480434,S. Durzi,ARI,D,33614,25,5,8,7,44,9,53,5472,1190,8,53.3,D,D,5.71,2.13,0,52,110.75999999999999
8476399,B. Coleman,CGY,C,29856,31,9,12,3,79,33,21,304,2870,10,53.2,C,F,6.41,1.72,0,51,87.72
8477942,K. Fiala,LAK,L,27984,27,6,21,10,70,12,14,5869,79,-2,53.2,W,F,6.84,1.97,0,55,108.35
8477416,O. Bjorkstrand,SEA,R,32753,32,10,15,10,88,21,4,4846,4,-1,52.9,W,F,5.81,1.65,0,50,82.5
8475462,R. Gudas,ANA,D,31012,28,4,4,0,39,73,59,115,5422,7,52.7,D,D,6.12,1.88,0,53,99.64
8476372,N. Seeler,PHI,D,31250,30,0,7,2,31,36,75,172,4016,14,52.2,D,D,6.01,1.74,0,52,90.48
8480797,J. Farabee,PHI,L,26751,30,11,8,1,68,14,27,2617,217,5,52.2,W,F,7.02,1.74,0,52,90.48
8476473,C. Murphy,CHI,D,33415,29,1,3,0,32,64,75,220,4103,-15,52.1,D,D,5.61,1.8,0,53,95.4
8475168,M. Duchene,DAL,C,28386,28,8,16,6,64,12,19,3168,617,6,52.1,C,F,6.61,1.86,0,53,98.58
8482105,J. Sanderson,OTT,D,35329,25,5,9,3,49,11,51,5037,4682,4,52.0,D,D,5.3,2.08,0,57,118.56
8477495,S. Jones,CHI,D,41175,27,0,11,1,60,25,64,5648,3881,-5,52.0,D,D,4.55,1.93,0,53,102.28999999999999
8477949,A. Tuch,BUF,R,29376,25,9,10,3,66,14,29,4265,2351,-5,52.0,W,F,6.37,2.08,0,50,104.0
8476457,A. Larsson,SEA,D,45541,32,2,7,1,61,53,58,340,5732,-7,51.9,D,D,4.1,1.62,0,50,81.0
8478396,N. Hanifin,CGY,D,43276,31,5,11,4,55,18,43,3929,3561,0,51.8,D,D,4.31,1.67,0,51,85.17
8478859,N. Mikkola,FLA,D,36365,30,3,8,0,47,51,56,127,3754,5,51.8,D,D,5.13,1.73,0,52,89.96
8480015,O. Tippett,PHI,R,27359,30,10,8,2,99,47,16,4164,32,2,51.6,W,F,6.79,1.72,0,52,89.44
8475279,B. Chiarot,DET,D,34744,30,2,7,0,42,48,63,297,3906,10,51.5,D,D,5.34,1.72,0,52,89.44
8475784,J. Skinner,BUF,L,31965,30,12,10,5,107,8,7,5741,187,-6,51.5,W,F,5.8,1.72,1,49,84.28
8475790,E. Gudbranson,CBJ,D,32704,28,2,8,0,29,24,68,52,4960,-12,51.300000000000004,D,D,5.65,1.83,0,50,91.5
8481546,C. York,PHI,D,40401,30,5,7,2,47,15,54,3664,4282,-5,51.2,D,D,4.56,1.71,0,52,88.92
8480039,M. Necas,CAR,C,32187,30,9,14,6,70,26,12,5144,128,-10,50.6,C,F,5.66,1.69,0,52,87.88
8477951,N. Schmaltz,ARI,C,36318,30,9,11,10,60,1,21,6585,1065,-10,50.6,C,F,5.02,1.69,0,52,87.88
8476869,B. Skjei,CAR,D,38012,30,5,13,5,64,20,33,608,3997,4,50.4,D,D,4.77,1.68,0,52,87.36
8482116,T. Stützle,OTT,C,33137,25,6,22,5,79,25,7,6118,1523,6,50.4,C,F,5.48,2.02,0,57,115.14
8477496,E. Lindholm,CGY,C,38914,31,7,13,6,78,27,19,5854,4438,-2,50.0,C,F,4.63,1.61,0,51,82.11
8480893,K. Marchenko,CBJ,R,29903,30,10,8,4,76,14,22,4949,175,4,50.0,W,F,6.02,1.67,0,50,83.5
8481581,T. Harley,DAL,D,28566,26,7,5,3,39,11,49,417,726,4,50.0,D,D,6.3,1.92,0,53,101.75999999999999
8481014,A. Romanov,NYI,D,40634,30,2,5,0,52,43,63,60,4022,8,50.0,D,D,4.43,1.67,0,52,86.84
8482078,L. Raymond,DET,L,32010,30,10,14,6,68,21,8,5940,213,0,49.9,W,F,5.61,1.66,0,52,86.32
8482175,J. Peterka,BUF,R,31402,32,12,10,3,91,7,9,3363,9,6,49.800000000000004,W,F,5.71,1.56,0,50,78.0
8474574,T. Myers,VAN,D,35330,31,2,11,1,32,41,54,543,3572,10,49.800000000000004,D,D,5.07,1.61,0,51,82.11
8475151,K. Palmieri,NYI,C,31539,30,9,9,9,66,21,19,4540,746,-4,49.7,C,F,5.67,1.66,0,52,86.32
8477402,P. Buchnevich,STL,L,32879,28,10,13,7,70,12,10,5196,3258,4,49.7,W,F,5.44,1.78,0,52,92.56
8476906,S. Gostisbehere,DET,D,33709,29,5,16,11,49,6,25,6839,1479,-6,49.5,D,D,5.29,1.71,0,52,88.92
8471724,K. Letang,PIT,D,42722,29,2,12,1,53,42,47,2779,4775,3,49.5,D,D,4.17,1.71,0,53,90.63
8479314,M. Tkachuk,FLA,L,34030,30,5,16,6,109,31,12,6948,321,1,49.0,W,F,5.18,1.63,0,52,84.75999999999999
8478038,D. Toews,COL,D,43425,30,4,11,3,53,22,42,4153,5501,5,49.0,D,D,4.06,1.63,0,52,84.75999999999999
8476461,S. Couturier,PHI,C,33077,28,7,14,5,76,6,20,5264,2355,8,48.7,C,F,5.3,1.74,0,52,90.48
8482655,J. Moser,ARI,D,35951,30,2,12,3,27,29,51,1535,4245,9,48.6,D,D,4.87,1.62,0,52,84.24000000000001
8476792,T. Krug,STL,D,38728,30,1,14,3,70,21,44,5242,1964,-4,48.6,D,D,4.52,1.62,0,52,84.24000000000001
8477506,R. Pulock,NYI,D,34182,25,2,4,1,34,37,66,807,3261,-6,48.6,D,D,5.12,1.94,3,49,95.06
8480208,D. Batherson,OTT,R,26749,25,10,12,6,64,27,9,5251,34,-1,48.6,W,F,6.54,1.94,0,57,110.58
8481540,C. Caufield,MTL,R,34198,30,8,13,9,115,21,3,7157,0,0,48.6,W,F,5.12,1.62,0,52,84.24000000000001
8482745,M. McTavish,ANA,C,23811,24,10,11,7,63,7,14,3675,102,-9,48.5,C,F,7.33,2.02,2,51,103.02
8477497,S. Monahan,MTL,C,32828,30,9,10,11,62,7,16,7077,2026,-7,48.4,C,F,5.31,1.61,0,52,83.72
8473512,C. Giroux,OTT,R,29908,25,9,15,6,71,12,8,5054,1778,5,48.3,W,F,5.81,1.93,0,57,110.00999999999999
8479323,A. Fox,NYR,D,25195,19,3,18,16,29,6,25,4386,1768,2,48.0,D,D,6.86,2.53,0,53,134.09
8480336,S. Walker,PHI,D,37573,30,3,8,4,58,32,46,1887,4183,8,48.0,D,D,4.6,1.6,0,52,83.2
8475760,N. Bjugstad,ARI,C,31662,30,6,13,5,55,45,21,3625,3844,5,48.0,C,F,5.46,1.6,0,52,83.2
8479999,C. Mittelstadt,BUF,C,36592,32,8,17,3,51,7,15,4920,382,3,47.8,C,F,4.7,1.49,0,50,74.5
8476902,E. Lindell,DAL,D,34615,29,3,8,1,39,22,54,29,7073,5,47.6,D,D,4.95,1.64,0,53,86.92
8479385,J. Kyrou,STL,C,32449,30,6,15,5,102,12,13,4888,8,-4,47.4,C,F,5.26,1.58,0,52,82.16
8475455,B. Dillon,WPG,D,32509,29,5,4,0,29,78,45,354,4261,11,47.2,D,D,5.23,1.63,0,53,86.39
8481068,Y. Sharangovich,CGY,C,29468,31,11,8,5,63,4,16,2675,2757,-6,47.2,C,F,5.77,1.52,0,51,77.52
8475810,B. Rust,PIT,R,24935,22,10,10,0,71,15,17,2111,1918,13,47.1,W,F,6.8,2.14,0,53,113.42
8478851,A. Carrier,NSH,D,29558,27,1,9,1,21,25,62,1112,4269,4,47.1,D,D,5.74,1.74,0,51,88.74
8480950,I. Lyubushkin,ANA,D,30169,29,0,3,0,22,54,73,45,5569,-10,47.1,D,D,5.62,1.62,0,53,85.86
8482740,W. Johnston,DAL,C,29368,29,9,10,6,65,16,16,2903,2620,-3,47.1,C,F,5.77,1.62,0,53,85.86
8478519,A. Cirelli,TBL,C,33250,31,8,8,2,55,14,30,2214,4030,-6,46.9,C,F,5.08,1.51,0,50,75.5
8479992,M. Rasmussen,DET,C,27683,30,7,7,3,46,26,34,405,3856,9,46.699999999999996,C,F,6.07,1.56,0,52,81.12
8480188,F. Zetterlund,SJS,L,32123,30,8,4,5,70,30,28,3719,878,-8,46.5,W,F,5.21,1.55,0,52,80.60000000000001
8476882,T. Teravainen,CAR,L,30536,30,11,8,9,64,6,10,5198,2833,-1,46.5,W,F,5.48,1.55,0,52,80.60000000000001
8476463,J. Brodin,MIN,D,35983,25,1,8,0,48,5,62,1397,4516,7,46.3,D,D,4.63,1.85,7,47,86.95
8477450,J. Dickinson,CHI,C,26202,29,9,5,0,41,41,30,309,3757,3,46.2,C,F,6.35,1.59,0,53,84.27000000000001
8475764,C. Fowler,ANA,D,42666,29,2,10,7,38,14,47,4194,6747,-15,46.2,D,D,3.9,1.59,0,53,84.27000000000001
8475172,N. Kadri,CGY,C,34143,31,8,14,3,99,22,5,5848,147,-7,46.1,C,F,4.86,1.49,0,51,75.99
8475170,B. Schenn,STL,C,30873,30,8,8,4,59,60,16,4885,514,-11,45.9,C,F,5.35,1.53,0,52,79.56
8476925,C. Sissons,NSH,C,31050,31,10,6,6,54,45,14,3564,4018,2,45.9,C,F,5.32,1.48,0,51,75.48
8477447,S. Theodore,VGK,D,28061,20,4,14,10,52,4,26,5356,226,2,45.6,D,D,5.85,2.28,2,49,111.71999999999998
8473994,J. Benn,DAL,L,26273,29,5,15,8,43,27,19,4053,2182,4,45.5,W,F,6.23,1.57,0,53,83.21000000000001
8474715,C. Atkinson,PHI,R,31248,30,8,8,3,93,5,20,4986,3569,-8,45.3,W,F,5.22,1.51,0,52,78.52
8475799,N. Niederreiter,WPG,R,26448,29,8,9,1,68,34,19,3445,43,12,45.2,W,F,6.15,1.56,0,53,82.68
8478840,W. Borgen,SEA,D,32543,32,0,11,0,36,69,47,19,2571,0,45.0,D,D,4.98,1.41,0,50,70.5
8482671,O. Power,BUF,D,43940,32,1,11,2,47,12,50,2971,2984,-2,44.9,D,D,3.68,1.4,0,50,70.0
8478440,D. Strome,WSH,C,28783,27,12,5,5,61,4,13,5121,36,1,44.5,C,F,5.57,1.65,0,55,90.75
8482111,J. Barron,MTL,D,32212,27,5,5,0,32,30,46,2459,1904,0,44.2,D,D,4.94,1.64,0,52,85.28
8476462,D. Hamilton,NJD,D,25170,20,5,11,8,61,11,24,2018,278,-8,44.2,D,D,6.32,2.21,24,30,66.3
8475690,C. Tanev,CGY,D,31318,28,1,6,0,26,11,65,116,4394,1,44.2,D,D,5.08,1.58,0,51,80.58
8484166,A. Fantilli,CBJ,C,29399,32,8,9,2,80,22,16,4661,29,-10,44.2,C,F,5.41,1.38,0,50,69.0
8481524,B. Byram,COL,D,36673,30,5,5,0,42,29,44,1787,1583,-3,44.1,D,D,4.33,1.47,0,52,76.44
8482124,Q. Byfield,LAK,C,24734,27,8,15,7,52,9,7,4063,0,12,44.1,C,F,6.42,1.63,0,55,89.64999999999999
8479941,J. Danforth,CBJ,R,28546,32,7,7,0,38,48,29,1084,3244,1,44.1,W,F,5.56,1.38,0,50,69.0
8477940,N. Ehlers,WPG,L,27741,29,10,12,2,78,7,5,4290,0,12,44.0,W,F,5.71,1.52,0,53,80.56
8471214,A. Ovechkin,WSH,L,31862,27,5,12,6,100,49,8,8055,0,-4,43.9,W,F,4.96,1.63,0,55,89.64999999999999
8477426,N. Paul,TBL,L,33716,32,9,4,7,63,25,19,6814,1402,-15,43.800000000000004,W,F,4.68,1.37,0,50,68.5
8480807,M. Samuelsson,BUF,D,34171,28,1,3,0,28,60,60,54,4804,0,43.8,D,D,4.61,1.56,0,50,78.0
8478975,M. Marchment,DAL,L,25110,29,10,10,3,61,22,8,1981,10,6,43.8,W,F,6.28,1.51,0,53,80.03
8478542,E. Rodrigues,FLA,C,29901,30,6,15,4,73,28,9,4253,139,15,43.6,C,F,5.25,1.45,0,52,75.39999999999999
8479998,M. Anderson,LAK,D,34491,27,1,8,1,36,44,50,28,4225,11,43.5,D,D,4.54,1.61,0,55,88.55000000000001
8477964,I. Barbashev,VGK,C,27845,31,7,7,3,53,52,21,3229,42,8,43.5,C,F,5.62,1.4,0,51,71.39999999999999
8475794,T. Seguin,DAL,C,28904,29,9,12,2,54,21,10,2977,1846,4,43.5,C,F,5.42,1.5,0,53,79.5
8476331,D. DeMelo,WPG,D,37368,29,1,10,1,25,54,46,211,4839,17,43.4,D,D,4.18,1.5,0,53,79.5
8478055,G. Forsling,FLA,D,40855,30,3,6,1,66,28,43,1524,5121,19,43.4,D,D,3.82,1.45,0,52,75.39999999999999
