playerId,sweaterNumber,name,position,pim,goalsAgainst,toi,team,opponent,gameDate,gameTime,gameId,start,shutout,win,saves,shots,evSaves,evShots,ppSaves,ppShots,gamesPlayed,fantasyPoints,decisionType
8482821,40,A. Soderblom,G,0,3,3488,CHI,NSH,2023-11-18 00:00:00,Saturday 02:00 PM,2023020256,1,0,0,28,31,21,23,7,8,1,-0.39999999999999947,L
8479973,74,S. Skinner,G,0,5,3540,EDM,TBL,2023-11-18 00:00:00,Saturday 04:00 PM,2023020257,1,0,0,18,23,13,16,5,7,1,-6.4,L
8474596,34,J. Allen,G,0,5,3600,MTL,BOS,2023-11-18 00:00:00,Saturday 07:00 PM,2023020258,1,0,0,39,44,30,33,8,10,1,-2.1999999999999993,L
8477465,35,T. Jarry,G,0,3,3564,PIT,CAR,2023-11-18 00:00:00,Saturday 07:00 PM,2023020259,1,0,0,30,33,26,29,3,3,1,0.0,L
8478009,30,I. Sorokin,G,0,4,3900,NYI,CGY,2023-11-18 00:00:00,Saturday 07:00 PM,2023020260,1,0,4,35,39,32,36,1,1,1,3.0,W
8478048,31,I. Shesterkin,G,0,3,3600,NYR,NJD,2023-11-18 00:00:00,Saturday 07:00 PM,2023020261,1,0,4,30,33,28,30,0,1,1,4.0,W
8478872,70,K. Vejmelka,G,0,4,3536,ARI,WPG,2023-11-18 00:00:00,Saturday 07:00 PM,2023020262,1,0,0,21,25,19,23,2,2,1,-3.8,L
8478007,90,E. Merzlikins,G,0,4,3527,CBJ,WSH,2023-11-18 00:00:00,Saturday 07:30 PM,2023020263,1,0,0,22,26,19,23,3,3,1,-3.5999999999999996,L
8480382,40,A. Georgiev,G,0,3,3600,COL,DAL,2023-11-18 00:00:00,Saturday 08:00 PM,2023020264,1,0,4,25,28,18,20,6,7,1,3.0,W
8475831,31,P. Grubauer,G,0,3,3600,SEA,VAN,2023-11-18 00:00:00,Saturday 10:00 PM,2023020265,1,0,4,21,24,20,23,1,1,1,2.2,W
8476412,50,J. Binnington,G,0,5,3592,STL,LAK,2023-11-18 00:00:00,Saturday 10:30 PM,2023020266,1,0,0,26,31,24,27,2,3,1,-4.8,L
8479361,60,J. Woll,G,0,3,3789,TOR,MIN,2023-11-19 00:00:00,Sunday 08:00 AM,2023020267,1,0,4,33,36,27,30,5,5,1,4.6000000000000005,W
8481035,33,S. Ersson,G,0,2,3600,PHI,CBJ,2023-11-19 00:00:00,Sunday 05:30 PM,2023020268,1,0,4,20,22,20,22,0,0,1,4.0,W
8477968,39,A. Nedeljkovic,G,0,0,3600,PIT,VGK,2023-11-19 00:00:00,Sunday 06:00 PM,2023020269,1,1,4,38,38,33,33,4,4,1,14.600000000000001,W
8475852,34,P. Mrazek,G,0,3,3467,CHI,BUF,2023-11-19 00:00:00,Sunday 07:00 PM,2023020270,1,0,0,17,20,15,17,1,2,1,-2.5999999999999996,L
8476434,36,J. Gibson,G,0,3,3453,ANA,STL,2023-11-19 00:00:00,Sunday 08:00 PM,2023020271,1,0,0,28,31,22,24,5,6,1,-0.39999999999999947,L
8477484,30,S. Martin,G,0,4,3534,CBJ,PHI,2023-11-19 00:00:00,Sunday 05:30 PM,2023020268,1,0,0,21,25,16,18,4,5,1,-3.8,L
8478499,33,A. Hill,G,0,2,3594,VGK,PIT,2023-11-19 00:00:00,Sunday 06:00 PM,2023020269,1,0,0,30,32,26,28,4,4,1,2.0,L
8480045,1,U. Luukkonen,G,0,2,3600,BUF,CHI,2023-11-19 00:00:00,Sunday 07:00 PM,2023020270,1,0,4,24,26,22,24,1,1,1,4.800000000000001,W
8480981,30,J. Hofer,G,0,1,3566,STL,ANA,2023-11-19 00:00:00,Sunday 08:00 PM,2023020271,1,0,4,30,31,25,26,4,4,1,8.0,W
8477424,74,J. Saros,G,0,2,3590,NSH,CGY,2023-11-22 00:00:00,Wednesday 09:00 PM,2023020288,1,0,4,24,26,20,21,4,4,1,4.800000000000001,W
8479979,29,J. Oettinger,G,0,2,3717,DAL,VGK,2023-11-22 00:00:00,Wednesday 09:30 PM,2023020289,1,0,1,24,26,17,18,7,8,1,1.8000000000000007,OTL
8476434,36,J. Gibson,G,0,4,3505,ANA,MTL,2023-11-22 00:00:00,Wednesday 10:00 PM,2023020290,1,0,0,24,28,18,22,6,6,1,-3.1999999999999993,L
8480382,40,A. Georgiev,G,0,2,3600,COL,VAN,2023-11-22 00:00:00,Wednesday 10:00 PM,2023020291,1,0,4,27,29,22,24,4,4,1,5.4,W
8478916,35,J. Daccord,G,0,1,3600,SEA,SJS,2023-11-22 00:00:00,Wednesday 10:00 PM,2023020292,1,0,4,13,14,13,14,0,0,1,4.6,W
8480280,1,J. Swayman,G,0,4,3436,BOS,DET,2023-11-24 00:00:00,Friday 01:00 PM,2023020293,1,0,0,24,28,18,20,6,8,1,-3.1999999999999993,L
8479394,79,C. Hart,G,0,3,3421,PHI,NYR,2023-11-24 00:00:00,Friday 01:00 PM,2023020294,1,0,0,16,19,10,13,4,4,1,-2.8,L
8482821,40,A. Soderblom,G,0,3,3870,CHI,TOR,2023-11-24 00:00:00,Friday 02:00 PM,2023020295,1,0,4,34,37,29,32,4,4,1,4.800000000000001,W
8481033,40,A. Schmid,G,0,2,3463,NJD,CBJ,2023-11-24 00:00:00,Friday 03:00 PM,2023020296,1,0,0,26,28,21,23,4,4,1,1.2000000000000002,L
8480981,30,J. Hofer,G,0,4,1365,STL,NSH,2023-11-24 00:00:00,Friday 03:00 PM,2023020297,1,0,0,11,15,11,15,0,0,1,-5.8,L
8476412,50,J. Binnington,G,0,4,2225,STL,NSH,2023-11-24 00:00:00,Friday 03:00 PM,2023020297,0,0,0,16,20,7,10,8,9,1,-4.8,L
8479292,79,C. Lindgren,G,0,5,3565,WSH,EDM,2023-11-24 00:00:00,Friday 03:00 PM,2023020298,1,0,0,30,35,25,27,4,7,1,-4.0,L
8476434,36,J. Gibson,G,0,5,3571,ANA,LAK,2023-11-24 00:00:00,Friday 03:30 PM,2023020299,1,0,0,26,31,23,26,3,5,1,-4.8,L
8478406,29,M. Blackwood,G,0,2,3881,SJS,MTL,2023-11-24 00:00:00,Friday 03:30 PM,2023020300,1,0,1,22,24,20,22,2,2,1,1.4000000000000004,OTL
8480045,1,U. Luukkonen,G,0,2,3590,BUF,PIT,2023-11-24 00:00:00,Friday 06:00 PM,2023020301,1,0,4,31,33,26,28,5,5,1,6.2,W
8476341,31,A. Forsberg,G,0,5,3467,OTT,NYI,2023-11-24 00:00:00,Friday 07:30 PM,2023020302,1,0,0,21,26,19,23,2,3,1,-5.8,L
8477293,32,A. Raanta,G,0,8,3594,CAR,TBL,2023-11-24 00:00:00,Friday 08:00 PM,2023020303,1,0,0,6,14,6,10,0,4,1,-14.8,L
8475683,72,S. Bobrovsky,G,2,2,3532,FLA,WPG,2023-11-24 00:00:00,Friday 08:00 PM,2023020304,1,0,0,28,30,26,28,2,2,1,1.6000000000000005,L
8479979,29,J. Oettinger,G,0,6,3498,DAL,CGY,2023-11-24 00:00:00,Friday 08:30 PM,2023020305,1,0,0,20,26,15,21,5,5,1,-8.0,L
8479406,32,F. Gustavsson,G,0,3,3547,MIN,COL,2023-11-24 00:00:00,Friday 08:30 PM,2023020306,1,0,0,22,25,13,15,9,10,1,-1.5999999999999996,L
8478916,35,J. Daccord,G,0,5,3600,SEA,VAN,2023-11-24 00:00:00,Friday 10:00 PM,2023020307,1,0,0,22,27,16,20,3,3,1,-5.6,L
8471734,32,J. Quick,G,0,4,3568,NYR,BOS,2023-11-25 00:00:00,Saturday 01:00 PM,2023020308,1,0,4,27,31,22,25,3,4,1,1.4000000000000004,W
8477831,29,P. Copley,G,0,0,3580,LAK,MTL,2023-11-25 00:00:00,Saturday 04:00 PM,2023020309,1,1,4,18,18,10,10,7,7,1,10.6,W
8477970,41,V. Vanecek,G,0,2,3564,NJD,BUF,2023-11-25 00:00:00,Saturday 07:00 PM,2023020310,1,0,4,10,12,10,10,0,2,1,2.0,W
8477465,35,T. Jarry,G,0,2,3593,PIT,TOR,2023-11-25 00:00:00,Saturday 07:00 PM,2023020311,1,0,4,31,33,25,27,6,6,1,6.2,W
8478009,30,I. Sorokin,G,0,0,3846,NYI,PHI,2023-11-25 00:00:00,Saturday 07:30 PM,2023020312,1,1,1,40,40,34,34,3,3,1,12.0,OTL
8481031,50,I. Prosvetov,G,0,1,3561,COL,CGY,2023-11-25 00:00:00,Saturday 10:00 PM,2023020313,1,0,4,29,30,27,28,1,1,1,7.800000000000001,W
8478039,36,K. Kahkonen,G,0,3,3570,SJS,VAN,2023-11-25 00:00:00,Saturday 10:00 PM,2023020314,1,0,4,30,33,25,26,5,7,1,4.0,W
8480313,36,L. Thompson,G,0,1,3509,VGK,ARI,2023-11-25 00:00:00,Saturday 10:00 PM,2023020315,1,0,0,16,17,16,17,0,0,1,1.2000000000000002,L
8475683,72,S. Bobrovsky,G,0,3,3600,FLA,EDM,2023-11-20 00:00:00,Monday 07:00 PM,2023020272,1,0,4,26,29,22,25,2,2,1,3.2,W
8477992,31,J. Johansson,G,0,4,3544,TBL,BOS,2023-11-20 00:00:00,Monday 07:00 PM,2023020273,1,0,4,23,27,20,24,2,2,1,0.6000000000000005,W
8475809,41,S. Wedgewood,G,0,3,3588,DAL,NYR,2023-11-20 00:00:00,Monday 08:00 PM,2023020274,1,0,4,30,33,27,29,3,4,1,4.0,W
8477424,74,J. Saros,G,0,3,3524,NSH,COL,2023-11-20 00:00:00,Monday 08:00 PM,2023020275,1,0,4,26,29,22,23,3,4,1,3.2,W
8478971,39,C. Ingram,G,0,4,3600,ARI,LAK,2023-11-20 00:00:00,Monday 09:00 PM,2023020276,1,0,0,21,25,14,17,7,7,1,-3.8,L
8475831,31,P. Grubauer,G,0,2,1200,SEA,CGY,2023-11-20 00:00:00,Monday 10:00 PM,2023020277,1,0,0,5,7,5,6,0,1,1,-3.0,L
8478916,35,J. Daccord,G,0,2,2608,SEA,CGY,2023-11-20 00:00:00,Monday 10:00 PM,2023020277,0,0,1,22,24,18,20,3,3,1,1.4000000000000004,OTL
8477967,35,T. Demko,G,0,1,3600,VAN,SJS,2023-11-20 00:00:00,Monday 10:00 PM,2023020278,1,0,4,27,28,21,21,3,4,1,7.4,W
8477293,32,A. Raanta,G,0,1,1200,CAR,EDM,2023-11-22 00:00:00,Wednesday 07:00 PM,2023020279,1,0,4,7,8,6,6,1,2,1,3.4000000000000004,W
8481611,52,P. Kochetkov,G,0,2,2400,CAR,EDM,2023-11-22 00:00:00,Wednesday 07:00 PM,2023020279,0,0,0,13,15,10,11,2,2,1,-1.4,L
8478007,90,E. Merzlikins,G,0,3,3600,CBJ,CHI,2023-11-22 00:00:00,Wednesday 07:00 PM,2023020280,1,0,4,33,36,27,30,4,4,1,4.6000000000000005,W
8479312,34,A. Lyon,G,0,0,3572,DET,NJD,2023-11-22 00:00:00,Wednesday 07:00 PM,2023020281,1,1,4,16,16,14,14,0,0,1,10.2,W
8475683,72,S. Bobrovsky,G,0,3,3441,FLA,BOS,2023-11-22 00:00:00,Wednesday 07:00 PM,2023020282,1,0,0,22,25,18,21,3,3,1,-1.5999999999999996,L
8477465,35,T. Jarry,G,0,1,3570,PIT,NYR,2023-11-22 00:00:00,Wednesday 07:00 PM,2023020283,1,0,0,35,36,30,31,3,3,1,5.0,L
8477992,31,J. Johansson,G,0,3,3699,TBL,WPG,2023-11-22 00:00:00,Wednesday 07:00 PM,2023020284,1,0,1,29,32,27,29,2,3,1,0.8000000000000007,OTL
8475311,35,D. Kuemper,G,0,3,3879,WSH,BUF,2023-11-22 00:00:00,Wednesday 07:00 PM,2023020285,1,0,4,24,27,16,18,7,8,1,2.8000000000000007,W
8478009,30,I. Sorokin,G,0,2,3600,NYI,PHI,2023-11-22 00:00:00,Wednesday 07:30 PM,2023020286,1,0,4,34,36,32,34,2,2,1,6.800000000000001,W
8478971,39,C. Ingram,G,0,2,2049,ARI,STL,2023-11-22 00:00:00,Wednesday 09:00 PM,2023020287,0,0,0,18,20,15,17,3,3,1,-0.3999999999999999,L
8478872,70,K. Vejmelka,G,0,4,1448,ARI,STL,2023-11-22 00:00:00,Wednesday 09:00 PM,2023020287,1,0,0,7,11,7,9,0,0,1,-6.6,L
8474593,25,J. Markstrom,G,0,4,3589,CGY,NSH,2023-11-22 00:00:00,Wednesday 09:00 PM,2023020288,1,0,0,41,45,28,30,13,14,1,0.20000000000000107,L
8478499,33,A. Hill,G,0,1,3717,VGK,DAL,2023-11-22 00:00:00,Wednesday 09:30 PM,2023020289,1,0,4,31,32,27,28,3,3,1,8.2,W
8478470,35,S. Montembeault,G,0,3,3549,MTL,ANA,2023-11-22 00:00:00,Wednesday 10:00 PM,2023020290,1,0,4,30,33,28,30,0,1,1,4.0,W
8477967,35,T. Demko,G,0,4,3565,VAN,COL,2023-11-22 00:00:00,Wednesday 10:00 PM,2023020291,1,0,0,20,24,16,19,4,5,1,-4.0,L
8478406,29,M. Blackwood,G,0,3,2400,SJS,SEA,2023-11-22 00:00:00,Wednesday 10:00 PM,2023020292,0,0,0,10,13,5,7,5,6,1,-4.0,L
8478039,36,K. Kahkonen,G,0,4,1200,SJS,SEA,2023-11-22 00:00:00,Wednesday 10:00 PM,2023020292,1,0,0,13,17,12,16,1,1,1,-5.4,L
8478024,35,V. Husso,G,0,2,3585,DET,BOS,2023-11-24 00:00:00,Friday 01:00 PM,2023020293,1,0,4,25,27,17,18,7,8,1,5.0,W
8478048,31,I. Shesterkin,G,0,1,3593,NYR,PHI,2023-11-24 00:00:00,Friday 01:00 PM,2023020294,1,0,4,36,37,23,24,13,13,1,9.2,W
8478492,35,I. Samsonov,G,0,4,3870,TOR,CHI,2023-11-24 00:00:00,Friday 02:00 PM,2023020295,1,0,1,30,34,28,32,2,2,1,-1.0,OTL
8478007,90,E. Merzlikins,G,0,1,3600,CBJ,NJD,2023-11-24 00:00:00,Friday 03:00 PM,2023020296,1,0,4,37,38,29,30,8,8,1,9.4,W
8480947,32,K. Lankinen,G,0,3,3600,NSH,STL,2023-11-24 00:00:00,Friday 03:00 PM,2023020297,1,0,4,36,39,30,32,6,7,1,5.2,W
8479973,74,S. Skinner,G,0,0,3600,EDM,WSH,2023-11-24 00:00:00,Friday 03:00 PM,2023020298,1,1,4,25,25,19,19,6,6,1,12.0,W
8475660,39,C. Talbot,G,0,2,3600,LAK,ANA,2023-11-24 00:00:00,Friday 03:30 PM,2023020299,1,0,4,29,31,26,27,2,3,1,5.800000000000001,W
8480051,30,C. Primeau,G,0,2,3900,MTL,SJS,2023-11-24 00:00:00,Friday 03:30 PM,2023020300,1,0,4,31,33,25,26,6,7,1,6.2,W
8477968,39,A. Nedeljkovic,G,0,3,3525,PIT,BUF,2023-11-24 00:00:00,Friday 06:00 PM,2023020301,1,0,0,31,34,23,25,6,7,1,0.20000000000000018,L
8473575,40,S. Varlamov,G,0,3,3600,NYI,OTT,2023-11-24 00:00:00,Friday 07:30 PM,2023020302,1,0,4,28,31,23,25,5,6,1,3.6000000000000005,W
8476883,88,A. Vasilevskiy,G,0,2,3600,TBL,CAR,2023-11-24 00:00:00,Friday 08:00 PM,2023020303,1,0,4,22,24,17,18,4,5,1,4.4,W
8476945,37,C. Hellebuyck,G,0,0,3595,WPG,FLA,2023-11-24 00:00:00,Friday 08:00 PM,2023020304,1,1,4,33,33,28,28,5,5,1,13.600000000000001,W
8474593,25,J. Markstrom,G,0,4,3600,CGY,DAL,2023-11-24 00:00:00,Friday 08:30 PM,2023020305,1,0,4,24,28,20,23,4,5,1,0.8000000000000007,W
8480382,40,A. Georgiev,G,0,2,3600,COL,MIN,2023-11-24 00:00:00,Friday 08:30 PM,2023020306,1,0,4,19,21,14,15,5,6,1,3.8000000000000003,W
8477967,35,T. Demko,G,0,1,3600,VAN,SEA,2023-11-24 00:00:00,Friday 10:00 PM,2023020307,1,0,4,23,24,18,19,5,5,1,6.6000000000000005,W
8476999,35,L. Ullmark,G,0,7,3600,BOS,NYR,2023-11-25 00:00:00,Saturday 01:00 PM,2023020308,1,0,0,33,40,30,35,3,4,1,-7.3999999999999995,L
8474596,34,J. Allen,G,0,4,3600,MTL,LAK,2023-11-25 00:00:00,Saturday 04:00 PM,2023020309,1,0,0,26,30,23,27,3,3,1,-2.8,L
8482221,27,D. Levi,G,0,3,2385,BUF,NJD,2023-11-25 00:00:00,Saturday 07:00 PM,2023020310,0,0,0,17,20,16,18,0,1,1,-2.5999999999999996,L
8477480,31,E. Comrie,G,0,4,1200,BUF,NJD,2023-11-25 00:00:00,Saturday 07:00 PM,2023020310,1,0,0,14,18,14,18,0,0,1,-5.199999999999999,L
8479361,60,J. Woll,G,0,3,3437,TOR,PIT,2023-11-25 00:00:00,Saturday 07:00 PM,2023020311,1,0,0,32,35,28,31,3,3,1,0.40000000000000036,L
8481035,33,S. Ersson,G,0,0,3900,PHI,NYI,2023-11-25 00:00:00,Saturday 07:30 PM,2023020312,1,1,4,25,25,25,25,0,0,1,12.0,W
8478435,80,D. Vladar,G,0,3,3479,CGY,COL,2023-11-25 00:00:00,Saturday 10:00 PM,2023020313,1,0,0,21,24,17,19,3,4,1,-1.7999999999999998,L
8479193,29,C. DeSmith,G,0,4,3429,VAN,SJS,2023-11-25 00:00:00,Saturday 10:00 PM,2023020314,1,0,0,18,22,17,20,1,2,1,-4.4,L
8478971,39,C. Ingram,G,0,0,3600,ARI,VGK,2023-11-25 00:00:00,Saturday 10:00 PM,2023020315,1,1,4,34,34,23,23,10,10,1,13.8,W
8475717,30,C. Pickard,G,2,4,3458,EDM,FLA,2023-11-20 00:00:00,Monday 07:00 PM,2023020272,1,0,0,28,32,25,28,3,4,1,-2.3999999999999995,L
8480280,1,J. Swayman,G,0,5,3670,BOS,TBL,2023-11-20 00:00:00,Monday 07:00 PM,2023020273,1,0,1,42,47,32,36,8,9,1,-0.5999999999999996,OTL
8478048,31,I. Shesterkin,G,0,4,3537,NYR,DAL,2023-11-20 00:00:00,Monday 08:00 PM,2023020274,1,0,0,30,34,26,29,3,4,1,-2.0,L
8480382,40,A. Georgiev,G,0,4,3554,COL,NSH,2023-11-20 00:00:00,Monday 08:00 PM,2023020275,1,0,0,26,30,21,25,5,5,1,-2.8,L
8477831,29,P. Copley,G,0,1,3582,LAK,ARI,2023-11-20 00:00:00,Monday 09:00 PM,2023020276,1,0,4,30,31,14,15,15,15,1,8.0,W
8478435,80,D. Vladar,G,0,3,3808,CGY,SEA,2023-11-20 00:00:00,Monday 10:00 PM,2023020277,1,0,4,28,31,24,27,4,4,1,3.6000000000000005,W
8478406,29,M. Blackwood,G,0,3,3525,SJS,VAN,2023-11-20 00:00:00,Monday 10:00 PM,2023020278,1,0,0,34,37,27,29,6,6,1,0.8000000000000007,L
8475717,30,C. Pickard,G,0,1,2657,EDM,CAR,2023-11-22 00:00:00,Wednesday 07:00 PM,2023020279,0,0,0,13,14,10,11,3,3,1,0.6000000000000001,L
8479973,74,S. Skinner,G,0,4,888,EDM,CAR,2023-11-22 00:00:00,Wednesday 07:00 PM,2023020279,1,0,0,8,12,7,11,1,1,1,-6.4,L
8475852,34,P. Mrazek,G,0,5,1936,CHI,CBJ,2023-11-22 00:00:00,Wednesday 07:00 PM,2023020280,1,0,0,13,18,12,16,1,2,1,-7.4,L
8482821,40,A. Soderblom,G,0,2,1660,CHI,CBJ,2023-11-22 00:00:00,Wednesday 07:00 PM,2023020280,0,0,0,6,8,6,8,0,0,1,-2.8,L
8477970,41,V. Vanecek,G,0,4,3571,NJD,DET,2023-11-22 00:00:00,Wednesday 07:00 PM,2023020281,1,0,0,24,28,18,21,4,5,1,-3.1999999999999993,L
8476999,35,L. Ullmark,G,0,1,3600,BOS,FLA,2023-11-22 00:00:00,Wednesday 07:00 PM,2023020282,1,0,4,27,28,23,24,3,3,1,7.4,W
8471734,32,J. Quick,G,0,0,3600,NYR,PIT,2023-11-22 00:00:00,Wednesday 07:00 PM,2023020283,1,1,4,32,32,26,26,5,5,1,13.4,W
8476945,37,C. Hellebuyck,G,0,2,3699,WPG,TBL,2023-11-22 00:00:00,Wednesday 07:00 PM,2023020284,1,0,4,31,33,31,32,0,1,1,6.2,W
8482221,27,D. Levi,G,0,4,3874,BUF,WSH,2023-11-22 00:00:00,Wednesday 07:00 PM,2023020285,1,0,1,26,30,22,26,3,3,1,-1.7999999999999998,OTL
8479394,79,C. Hart,G,0,3,3495,PHI,NYI,2023-11-22 00:00:00,Wednesday 07:30 PM,2023020286,1,0,0,22,25,18,21,2,2,1,-1.5999999999999996,L
8480981,30,J. Hofer,G,0,0,1920,STL,ARI,2023-11-22 00:00:00,Wednesday 09:00 PM,2023020287,0,0,4,12,12,12,12,0,0,1,6.4,W
8476412,50,J. Binnington,G,0,5,1680,STL,ARI,2023-11-22 00:00:00,Wednesday 09:00 PM,2023020287,1,0,0,8,13,6,11,2,2,1,-8.4,L
8479973,74,S. Skinner,G,0,2,3519,EDM,ANA,2023-11-26 00:00:00,Sunday 09:00 PM,2023020320,1,0,4,21,23,20,22,1,1,1,4.2,W
8479312,34,A. Lyon,G,0,1,3600,DET,MIN,2023-11-26 00:00:00,Sunday 01:00 PM,2023020316,1,0,4,37,38,30,30,5,6,1,9.4,W
8482821,40,A. Soderblom,G,0,4,3552,CHI,STL,2023-11-26 00:00:00,Sunday 02:00 PM,2023020317,1,0,0,24,28,23,26,1,2,1,-3.1999999999999993,L
8481611,52,P. Kochetkov,G,0,2,3600,CAR,CBJ,2023-11-26 00:00:00,Sunday 05:00 PM,2023020318,1,0,4,21,23,20,22,0,0,1,4.2,W
8477424,74,J. Saros,G,0,2,3600,NSH,WPG,2023-11-26 00:00:00,Sunday 08:00 PM,2023020319,1,0,4,32,34,31,32,0,1,1,6.4,W
8480843,1,L. Dostal,G,0,6,1640,ANA,EDM,2023-11-26 00:00:00,Sunday 09:00 PM,2023020320,1,0,0,10,16,9,15,1,1,1,-10.0,L
8476434,36,J. Gibson,G,0,2,1960,ANA,EDM,2023-11-26 00:00:00,Sunday 09:00 PM,2023020320,0,0,0,8,10,5,5,3,5,1,-2.4,L
8479406,32,F. Gustavsson,G,0,3,3510,MIN,DET,2023-11-26 00:00:00,Sunday 01:00 PM,2023020316,1,0,0,19,22,11,12,7,9,1,-2.1999999999999997,L
8476412,50,J. Binnington,G,0,2,3600,STL,CHI,2023-11-26 00:00:00,Sunday 02:00 PM,2023020317,1,0,4,32,34,29,31,2,2,1,6.4,W
8478007,90,E. Merzlikins,G,0,3,3535,CBJ,CAR,2023-11-26 00:00:00,Sunday 05:00 PM,2023020318,1,0,0,40,43,35,38,5,5,1,2.0,L
8476316,39,L. Brossoit,G,0,3,3509,WPG,NSH,2023-11-26 00:00:00,Sunday 08:00 PM,2023020319,1,0,0,23,26,23,25,0,1,1,-1.3999999999999995,L
8477484,30,S. Martin,G,0,2,3600,CBJ,BOS,2023-11-27 00:00:00,Monday 07:00 PM,2023020321,1,0,4,31,33,27,29,1,1,1,6.2,W
8478048,31,I. Shesterkin,G,0,4,3519,NYR,BUF,2023-11-27 00:00:00,Monday 07:00 PM,2023020322,1,0,0,34,38,31,35,3,3,1,-1.1999999999999993,L
8476914,70,J. Korpisalo,G,0,5,3600,OTT,FLA,2023-11-27 00:00:00,Monday 07:00 PM,2023020323,1,0,0,33,38,23,25,8,11,1,-3.3999999999999995,L
8480382,40,A. Georgiev,G,0,1,3595,COL,TBL,2023-11-27 00:00:00,Monday 09:00 PM,2023020324,1,0,4,37,38,23,24,7,7,1,9.4,W
8478435,80,D. Vladar,G,0,1,3871,CGY,VGK,2023-11-27 00:00:00,Monday 09:30 PM,2023020325,1,0,4,27,28,22,22,3,4,1,7.4,W
8478406,29,M. Blackwood,G,0,1,3600,SJS,WSH,2023-11-27 00:00:00,Monday 10:30 PM,2023020326,1,0,4,33,34,27,28,6,6,1,8.600000000000001,W
8480280,1,J. Swayman,G,0,2,1574,BOS,CBJ,2023-11-27 00:00:00,Monday 07:00 PM,2023020321,1,0,0,17,19,14,16,2,2,1,-0.5999999999999996,L
8476999,35,L. Ullmark,G,0,2,1965,BOS,CBJ,2023-11-27 00:00:00,Monday 07:00 PM,2023020321,0,0,0,18,20,12,13,6,7,1,-0.3999999999999999,L
8480045,1,U. Luukkonen,G,0,1,3600,BUF,NYR,2023-11-27 00:00:00,Monday 07:00 PM,2023020322,1,0,4,25,26,22,22,3,4,1,7.0,W
8475683,72,S. Bobrovsky,G,0,0,3600,FLA,OTT,2023-11-27 00:00:00,Monday 07:00 PM,2023020323,1,1,4,20,20,15,15,4,4,1,11.0,W
8476883,88,A. Vasilevskiy,G,0,3,3512,TBL,COL,2023-11-27 00:00:00,Monday 09:00 PM,2023020324,1,0,0,19,22,16,18,3,4,1,-2.1999999999999997,L
8478499,33,A. Hill,G,0,2,3875,VGK,CGY,2023-11-27 00:00:00,Monday 09:30 PM,2023020325,1,0,1,32,34,25,27,4,4,1,3.4000000000000004,OTL
8475311,35,D. Kuemper,G,0,2,3496,WSH,SJS,2023-11-27 00:00:00,Monday 10:30 PM,2023020326,1,0,0,21,23,15,16,4,5,1,0.20000000000000018,L
8481033,40,A. Schmid,G,0,0,1615,NJD,NYI,2023-11-28 00:00:00,Tuesday 07:00 PM,2023020327,0,0,4,8,8,6,6,2,2,1,5.6,W
8477970,41,V. Vanecek,G,0,4,1985,NJD,NYI,2023-11-28 00:00:00,Tuesday 07:00 PM,2023020327,1,0,0,14,18,13,16,0,1,1,-5.199999999999999,L
8479394,79,C. Hart,G,0,3,3564,PHI,CAR,2023-11-28 00:00:00,Tuesday 07:30 PM,2023020328,1,0,0,32,35,28,31,2,2,1,0.40000000000000036,L
8479361,60,J. Woll,G,0,1,3900,TOR,FLA,2023-11-28 00:00:00,Tuesday 07:00 PM,2023020329,1,0,4,38,39,31,32,5,5,1,9.600000000000001,W
8479406,32,F. Gustavsson,G,0,1,3586,MIN,STL,2023-11-28 00:00:00,Tuesday 08:00 PM,2023020330,1,0,4,23,24,17,18,6,6,1,6.6000000000000005,W
8477424,74,J. Saros,G,0,2,3554,NSH,PIT,2023-11-28 00:00:00,Tuesday 08:00 PM,2023020331,1,0,4,29,31,22,24,5,5,1,5.800000000000001,W
8476945,37,C. Hellebuyck,G,0,2,3527,WPG,DAL,2023-11-28 00:00:00,Tuesday 08:00 PM,2023020332,1,0,0,19,21,16,18,2,2,1,-0.19999999999999973,L
8475852,34,P. Mrazek,G,0,3,3593,CHI,SEA,2023-11-28 00:00:00,Tuesday 08:30 PM,2023020333,1,0,4,33,36,24,26,9,9,1,4.6000000000000005,W
8478971,39,C. Ingram,G,0,1,3600,ARI,TBL,2023-11-28 00:00:00,Tuesday 09:00 PM,2023020334,1,0,4,30,31,25,26,4,4,1,8.0,W
8479973,74,S. Skinner,G,0,4,3900,EDM,VGK,2023-11-28 00:00:00,Tuesday 09:00 PM,2023020335,1,0,4,23,27,17,21,5,5,1,0.6000000000000005,W
8477967,35,T. Demko,G,0,1,3600,VAN,ANA,2023-11-28 00:00:00,Tuesday 10:00 PM,2023020336,1,0,4,30,31,21,21,6,7,1,8.0,W
8478007,90,E. Merzlikins,G,0,3,3536,CBJ,MTL,2023-11-29 00:00:00,Wednesday 07:00 PM,2023020337,1,0,0,27,30,26,29,0,0,1,-0.5999999999999996,L
8478048,31,I. Shesterkin,G,0,2,3600,NYR,DET,2023-11-29 00:00:00,Wednesday 07:30 PM,2023020338,1,0,4,25,27,19,20,5,6,1,5.0,W
8475660,39,C. Talbot,G,0,2,3437,LAK,WSH,2023-11-29 00:00:00,Wednesday 10:30 PM,2023020339,1,0,0,13,15,13,15,0,0,1,-1.4,L
