playerId,name,team,position,toi,gamesPlayed,saves,shots,shutout,fantasyPoints,missedGames,creaseShare,gamesRemaining,FPP60,FPPG,fantasyPointsRemain
8478971,C. Ingram,ARI,G,50020,15,412,443,2,70.4,0,57.78,33,5.07,4.69,169.79
8479193,C. DeSmith,VAN,G,25855,8,206,227,0,14.000000000000002,0,27.75,15,1.95,1.75,30.29
8479292,C. Lindgren,WSH,G,27829,8,244,263,1,33.800000000000004,0,34.92,20,4.37,4.23,91.62
8479312,A. Lyon,DET,G,17880,5,142,150,1,31.4,0,20.69,12,6.32,6.28,75.88
8479361,J. Woll,TOR,G,49771,14,420,459,0,39.00000000000001,0,61.47,36,2.82,2.79,104.03
8479394,C. Hart,PHI,G,50810,15,380,416,1,36.0,0,56.22,32,2.55,2.4,81.74
8479406,F. Gustavsson,MIN,G,47318,14,373,417,1,11.600000000000005,0,56.89,33,0.88,0.83,29.62
8479973,S. Skinner,EDM,G,60520,18,409,460,1,19.800000000000004,0,73.23,43,1.18,1.1,50.89
8479979,J. Oettinger,DAL,G,64749,18,491,539,1,47.20000000000001,0,75.02,43,2.62,2.62,114.19
8480045,U. Luukkonen,BUF,G,42229,13,321,354,1,26.20000000000001,0,45.51,25,2.23,2.02,56.93
8480051,C. Primeau,MTL,G,18368,5,147,166,0,-0.5999999999999979,0,20.12,11,-0.12,-0.12,-1.35
8480280,J. Swayman,BOS,G,44988,13,357,383,2,63.400000000000006,0,51.66,29,5.07,4.88,152.0
8480313,L. Thompson,VGK,G,48414,14,354,386,0,37.800000000000004,0,49.15,27,2.81,2.7,75.99
8480382,A. Georgiev,COL,G,74374,21,535,593,1,48.800000000000004,0,82.16,46,2.36,2.32,110.63
8480843,L. Dostal,ANA,G,29272,9,253,288,0,0.6000000000000014,0,32.76,18,0.07,0.07,1.38
8480947,K. Lankinen,NSH,G,22536,7,174,193,0,8.800000000000002,0,25.3,14,1.41,1.26,20.27
8480981,J. Hofer,STL,G,26048,9,200,222,1,19.0,0,28.99,16,2.63,2.11,43.38
8480992,M. Chrona,SJS,G,1830,1,13,17,0,-5.4,0,1.96,1,-10.62,-5.4,-11.64
8481031,I. Prosvetov,COL,G,16145,6,125,136,0,12.000000000000002,0,17.84,10,2.68,2.0,27.2
8481033,A. Schmid,NJD,G,30818,10,229,257,0,2.8000000000000016,0,37.64,22,0.33,0.28,7.26
8481035,S. Ersson,PHI,G,32369,9,192,217,1,12.400000000000002,0,35.81,20,1.38,1.38,28.15
8481611,P. Kochetkov,CAR,G,33441,11,195,224,1,1.0000000000000018,0,37.12,21,0.11,0.09,2.28
8481692,D. Wolf,CGY,G,5895,2,45,51,0,-2.999999999999999,0,6.51,3,-1.83,-1.5,-6.8
8482221,D. Levi,BUF,G,29916,9,220,251,0,-4.999999999999997,0,32.24,18,-0.6,-0.56,-10.86
8482411,H. Shepard,WSH,G,7200,2,54,59,0,8.799999999999999,0,9.04,5,4.4,4.4,23.85
8482821,A. Soderblom,CHI,G,39789,12,307,347,0,-9.599999999999996,0,46.2,26,-0.87,-0.8,-23.28
