playerId,sweaterNumber,name,position,goals,assists,points,plusMinus,pim,hits,blockedShots,powerPlayGoals,powerPlayPoints,shorthandedGoals,shPoints,shots,faceoffs,faceoffWinningPctg,toi,powerPlayToi,shorthandedToi,team,opponent,secondaryPosition,tertiaryPosition,gameDate,gameTime,gameId
8475718,3,J. Holl,D,0,0,0,0,2,0,0,0,0,0,0,0,0/0,0.0,819,2,93,DET,BOS,D,D,2023-10-28,Saturday 07:00 PM,2023020119
8475279,8,B. Chiarot,D,0,0,0,0,2,5,1,0,0,0,0,2,0/0,0.0,1191,6,136,DET,BOS,D,D,2023-10-28,Saturday 07:00 PM,2023020119
8476906,41,S. Gostisbehere,D,0,0,0,-1,0,0,1,0,0,0,0,0,0/0,0.0,1264,229,68,DET,BOS,D,D,2023-10-28,Saturday 07:00 PM,2023020119
8473507,46,J. Petry,D,0,0,0,0,0,2,2,0,0,0,0,2,0/0,0.0,1185,122,4,DET,BOS,D,D,2023-10-28,Saturday 07:00 PM,2023020119
8481542,53,M. Seider,D,0,0,0,-1,0,2,1,0,0,0,0,0,0/0,0.0,1447,224,281,DET,BOS,D,D,2023-10-28,Saturday 07:00 PM,2023020119
8478013,96,J. Walman,D,0,0,0,0,0,1,3,0,0,0,0,1,0/0,0.0,1146,62,196,DET,BOS,D,D,2023-10-28,Saturday 07:00 PM,2023020119
8477429,18,A. Copp,C,0,0,0,0,2,0,0,0,0,0,0,2,3/6,50.0,1028,174,151,DET,BOS,C,F,2023-10-28,Saturday 07:00 PM,2023020119
8478512,21,A. Czarnik,C,0,0,0,-1,0,0,1,0,0,0,0,0,2/6,33.33,645,0,50,DET,BOS,C,F,2023-10-28,Saturday 07:00 PM,2023020119
8482078,23,L. Raymond,L,0,0,0,0,0,1,0,0,0,0,0,1,0/0,0.0,951,173,0,DET,BOS,W,F,2023-10-28,Saturday 07:00 PM,2023020119
8480011,24,K. Kostin,C,0,0,0,-1,0,4,0,0,0,0,0,0,0/0,0.0,583,0,0,DET,BOS,C,F,2023-10-28,Saturday 07:00 PM,2023020119
8479992,27,M. Rasmussen,C,0,0,0,1,2,2,0,0,0,0,0,1,0/0,0.0,690,0,83,DET,BOS,C,F,2023-10-28,Saturday 07:00 PM,2023020119
8478432,36,C. Fischer,R,0,0,0,-1,0,1,0,0,0,0,0,1,0/0,0.0,778,0,56,DET,BOS,W,F,2023-10-28,Saturday 07:00 PM,2023020119
8477456,37,J. Compher,L,0,0,0,0,0,0,1,0,0,0,0,3,3/8,37.5,976,176,198,DET,BOS,W,F,2023-10-28,Saturday 07:00 PM,2023020119
8474102,57,D. Perron,L,0,0,0,-1,0,2,0,0,0,0,0,1,0/0,0.0,829,233,3,DET,BOS,W,F,2023-10-28,Saturday 07:00 PM,2023020119
8477946,71,D. Larkin,C,0,0,0,-1,2,1,0,0,0,0,0,2,9/16,56.25,1206,226,148,DET,BOS,C,F,2023-10-28,Saturday 07:00 PM,2023020119
8478466,88,D. Sprong,R,0,1,1,1,0,0,0,0,0,0,0,3,0/0,0.0,787,174,0,DET,BOS,W,F,2023-10-28,Saturday 07:00 PM,2023020119
8480813,90,J. Veleno,C,1,0,1,0,0,1,0,0,0,0,0,2,7/10,70.0,992,0,82,DET,BOS,C,F,2023-10-28,Saturday 07:00 PM,2023020119
8479337,93,A. DeBrincat,R,0,0,0,-1,0,0,0,0,0,0,0,3,0/0,0.0,1034,224,3,DET,BOS,W,F,2023-10-28,Saturday 07:00 PM,2023020119
8476917,3,A. Pelech,D,0,0,0,1,0,1,3,0,0,0,0,0,0/0,0.0,1223,4,228,NYI,CBJ,D,D,2023-10-28,Saturday 07:00 PM,2023020120
8481541,4,S. Bolduc,D,0,0,0,1,0,0,1,0,0,0,0,1,0/0,0.0,615,0,0,NYI,CBJ,D,D,2023-10-28,Saturday 07:00 PM,2023020120
8477506,6,R. Pulock,D,0,0,0,0,0,2,2,0,0,0,0,1,0/0,0.0,1363,16,226,NYI,CBJ,D,D,2023-10-28,Saturday 07:00 PM,2023020120
8480865,8,N. Dobson,D,0,0,0,1,2,0,1,0,0,0,0,0,0/0,0.0,1525,263,133,NYI,CBJ,D,D,2023-10-28,Saturday 07:00 PM,2023020120
8480222,25,S. Aho,D,0,1,1,1,0,0,1,0,0,0,0,2,0/0,0.0,753,89,5,NYI,CBJ,D,D,2023-10-28,Saturday 07:00 PM,2023020120
8481014,28,A. Romanov,D,0,0,0,0,0,1,3,0,0,0,0,2,0/0,0.0,1388,8,127,NYI,CBJ,D,D,2023-10-28,Saturday 07:00 PM,2023020120
8481601,10,S. Holmstrom,R,0,0,0,0,0,0,1,0,0,0,0,2,0/0,0.0,723,8,149,NYI,CBJ,W,F,2023-10-28,Saturday 07:00 PM,2023020120
8478445,13,M. Barzal,C,0,0,0,0,0,0,1,0,0,0,0,2,0/0,0.0,892,251,0,NYI,CBJ,C,F,2023-10-28,Saturday 07:00 PM,2023020120
8477500,14,B. Horvat,C,0,0,0,0,0,0,2,0,0,0,0,4,2/9,22.22,1017,251,0,NYI,CBJ,C,F,2023-10-28,Saturday 07:00 PM,2023020120
8473504,15,C. Clutterbuck,R,0,0,0,1,0,0,0,0,0,0,0,0,1/1,100.0,811,0,191,NYI,CBJ,W,F,2023-10-28,Saturday 07:00 PM,2023020120
8474709,17,M. Martin,L,1,0,1,1,0,0,0,0,0,0,0,3,0/0,0.0,665,0,0,NYI,CBJ,W,F,2023-10-28,Saturday 07:00 PM,2023020120
8478115,18,P. Engvall,L,0,1,1,1,0,0,1,0,0,0,0,1,0/1,0.0,847,110,10,NYI,CBJ,W,F,2023-10-28,Saturday 07:00 PM,2023020120
8475151,21,K. Palmieri,C,1,0,1,1,2,0,0,0,0,0,0,4,0/0,0.0,1109,230,5,NYI,CBJ,C,F,2023-10-28,Saturday 07:00 PM,2023020120
8480789,26,O. Wahlstrom,R,0,0,0,0,0,2,0,0,0,0,0,1,0/0,0.0,831,109,0,NYI,CBJ,W,F,2023-10-28,Saturday 07:00 PM,2023020120
8475314,27,A. Lee,L,0,0,0,0,2,0,1,0,0,0,0,2,0/0,0.0,894,118,0,NYI,CBJ,W,F,2023-10-28,Saturday 07:00 PM,2023020120
8475754,29,B. Nelson,C,0,0,0,1,0,0,0,0,0,0,0,8,3/7,42.86,1130,234,12,NYI,CBJ,C,F,2023-10-28,Saturday 07:00 PM,2023020120
8476419,44,J. Pageau,C,0,0,0,0,0,3,0,0,0,0,0,0,8/10,80.0,944,109,174,NYI,CBJ,C,F,2023-10-28,Saturday 07:00 PM,2023020120
8475231,53,C. Cizikas,C,0,1,1,1,0,1,2,0,0,0,0,1,9/12,75.0,910,0,180,NYI,CBJ,C,F,2023-10-28,Saturday 07:00 PM,2023020120
8476331,2,D. DeMelo,D,0,0,0,0,0,0,2,0,0,0,0,2,0/0,0.0,1224,5,121,WPG,MTL,D,D,2023-10-28,Saturday 07:00 PM,2023020121
8480145,4,N. Pionk,D,0,0,0,0,0,0,1,0,0,0,0,4,0/0,0.0,1311,168,49,WPG,MTL,D,D,2023-10-28,Saturday 07:00 PM,2023020121
8475455,5,B. Dillon,D,0,0,0,1,5,1,0,0,0,0,0,1,0/0,0.0,1045,0,120,WPG,MTL,D,D,2023-10-28,Saturday 07:00 PM,2023020121
8477504,44,J. Morrissey,D,0,0,0,0,0,1,2,0,0,0,0,2,0/0,0.0,1629,324,12,WPG,MTL,D,D,2023-10-28,Saturday 07:00 PM,2023020121
8480049,54,D. Samberg,D,0,0,0,0,0,0,0,0,0,0,0,2,0/0,0.0,882,0,48,WPG,MTL,D,D,2023-10-28,Saturday 07:00 PM,2023020121
8477220,88,N. Schmidt,D,0,0,0,0,0,0,0,0,0,0,0,1,0/0,0.0,1125,124,12,WPG,MTL,D,D,2023-10-28,Saturday 07:00 PM,2023020121
8476480,7,V. Namestnikov,C,0,0,0,-1,0,0,0,0,0,0,0,4,2/7,28.57,955,68,26,WPG,MTL,C,F,2023-10-28,Saturday 07:00 PM,2023020121
8480113,9,A. Iafallo,L,0,0,0,0,0,0,0,0,0,0,0,3,0/0,0.0,1259,291,0,WPG,MTL,W,F,2023-10-28,Saturday 07:00 PM,2023020121
8480845,15,R. Kupari,C,0,0,0,0,0,1,0,0,0,0,0,1,0/3,0.0,536,51,126,WPG,MTL,C,F,2023-10-28,Saturday 07:00 PM,2023020121
8476392,17,A. Lowry,C,2,0,2,3,2,2,0,0,0,0,0,4,14/19,73.68,1002,25,55,WPG,MTL,C,F,2023-10-28,Saturday 07:00 PM,2023020121
8481019,19,D. Gustafsson,C,0,0,0,0,0,0,1,0,0,0,0,1,0/0,0.0,360,0,0,WPG,MTL,C,F,2023-10-28,Saturday 07:00 PM,2023020121
8478891,22,M. Appleton,C,0,2,2,2,0,0,1,0,0,0,0,1,0/0,0.0,862,10,35,WPG,MTL,C,F,2023-10-28,Saturday 07:00 PM,2023020121
8477940,27,N. Ehlers,L,0,0,0,-2,0,0,0,0,0,0,0,7,0/1,0.0,1246,321,0,WPG,MTL,W,F,2023-10-28,Saturday 07:00 PM,2023020121
8480289,36,M. Barron,C,0,0,0,0,0,1,1,0,0,0,0,3,0/0,0.0,547,8,120,WPG,MTL,C,F,2023-10-28,Saturday 07:00 PM,2023020121
8476460,55,M. Scheifele,C,0,0,0,-1,0,0,1,0,0,0,0,3,16/23,69.57,1527,346,0,WPG,MTL,C,F,2023-10-28,Saturday 07:00 PM,2023020121
8475799,62,N. Niederreiter,R,1,1,2,1,0,0,1,0,0,0,0,2,1/1,100.0,851,161,0,WPG,MTL,W,F,2023-10-28,Saturday 07:00 PM,2023020121
8478398,81,K. Connor,L,0,0,0,-1,0,1,0,0,0,0,0,3,0/0,0.0,1398,344,0,WPG,MTL,W,F,2023-10-28,Saturday 07:00 PM,2023020121
8482149,91,C. Perfetti,C,0,0,0,-1,0,0,0,0,0,0,0,1,0/1,0.0,993,111,0,WPG,MTL,C,F,2023-10-28,Saturday 07:00 PM,2023020121
8475906,3,J. Klingberg,D,0,0,0,0,2,3,0,0,0,0,0,1,0/0,0.0,1203,272,0,TOR,NSH,D,D,2023-10-28,Saturday 07:00 PM,2023020122
8480043,37,T. Liljegren,D,0,0,0,0,0,0,2,0,0,0,0,0,0/0,0.0,705,0,81,TOR,NSH,D,D,2023-10-28,Saturday 07:00 PM,2023020122
8476853,44,M. Rielly,D,0,0,0,0,0,0,4,0,0,0,0,4,0/0,0.0,1668,84,118,TOR,NSH,D,D,2023-10-28,Saturday 07:00 PM,2023020122
8470966,55,M. Giordano,D,1,0,1,1,0,1,1,0,0,0,0,3,0/0,0.0,1229,14,331,TOR,NSH,D,D,2023-10-28,Saturday 07:00 PM,2023020122
8474673,78,T. Brodie,D,0,0,0,0,2,0,3,0,0,0,0,0,0/0,0.0,1533,0,270,TOR,NSH,D,D,2023-10-28,Saturday 07:00 PM,2023020122
8478021,85,W. Lagesson,D,0,0,0,0,0,1,0,0,0,0,0,1,0/0,0.0,656,0,52,TOR,NSH,D,D,2023-10-28,Saturday 07:00 PM,2023020122
8477503,11,M. Domi,C,0,0,0,1,0,0,0,0,0,0,0,1,0/3,0.0,905,67,0,TOR,NSH,C,F,2023-10-28,Saturday 07:00 PM,2023020122
8478483,16,M. Marner,R,0,1,1,0,0,0,0,0,1,0,0,1,0/0,0.0,1283,277,173,TOR,NSH,W,F,2023-10-28,Saturday 07:00 PM,2023020122
8479393,18,N. Gregor,C,0,0,0,0,0,0,0,0,0,0,0,4,0/1,0.0,533,0,62,TOR,NSH,C,F,2023-10-28,Saturday 07:00 PM,2023020122
8475714,19,C. Jarnkrok,C,0,0,0,0,2,0,0,0,0,0,0,2,0/0,0.0,964,70,114,TOR,NSH,C,F,2023-10-28,Saturday 07:00 PM,2023020122
8482720,23,M. Knies,L,0,0,0,1,0,4,0,0,0,0,0,0,0/0,0.0,858,70,51,TOR,NSH,W,F,2023-10-28,Saturday 07:00 PM,2023020122
8480995,29,P. Holmberg,R,0,0,0,0,0,0,1,0,0,0,0,0,3/5,60.0,468,0,34,TOR,NSH,W,F,2023-10-28,Saturday 07:00 PM,2023020122
8479318,34,A. Matthews,C,0,1,1,-1,0,1,0,0,1,0,0,4,6/13,46.15,1310,288,134,TOR,NSH,C,F,2023-10-28,Saturday 07:00 PM,2023020122
8477479,59,T. Bertuzzi,L,0,0,0,0,0,1,1,0,0,0,0,2,0/0,0.0,966,76,5,TOR,NSH,W,F,2023-10-28,Saturday 07:00 PM,2023020122
8480144,64,D. Kampf,C,0,1,1,1,0,2,0,0,0,0,0,1,7/14,50.0,898,0,191,TOR,NSH,C,F,2023-10-28,Saturday 07:00 PM,2023020122
8471817,75,R. Reaves,R,0,0,0,0,0,2,1,0,0,0,0,0,0/0,0.0,393,0,0,TOR,NSH,W,F,2023-10-28,Saturday 07:00 PM,2023020122
8477939,88,W. Nylander,R,1,0,1,-1,0,0,0,1,1,0,0,7,0/0,0.0,1248,278,87,TOR,NSH,W,F,2023-10-28,Saturday 07:00 PM,2023020122
8475166,91,J. Tavares,C,0,0,0,0,0,1,0,0,0,0,0,4,16/23,69.57,1111,279,5,TOR,NSH,C,F,2023-10-28,Saturday 07:00 PM,2023020122
8479345,6,J. Chychrun,D,0,1,1,2,0,0,6,0,1,0,0,2,0/0,0.0,1634,145,103,OTT,PIT,D,D,2023-10-28,Saturday 07:00 PM,2023020123
8474612,23,T. Hamonic,D,0,0,0,-1,0,1,1,0,0,0,0,1,0/0,0.0,1305,7,138,OTT,PIT,D,D,2023-10-28,Saturday 07:00 PM,2023020123
8480879,24,J. Bernard-Docker,D,0,0,0,2,2,0,5,0,0,0,0,0,0/0,0.0,1305,0,67,OTT,PIT,D,D,2023-10-28,Saturday 07:00 PM,2023020123
8484321,33,N. Matinpalo,D,0,0,0,1,0,0,0,0,0,0,0,0,0/0,0.0,504,0,35,OTT,PIT,D,D,2023-10-28,Saturday 07:00 PM,2023020123
8482095,43,T. Kleven,D,0,0,0,1,0,0,0,0,0,0,0,0,0/0,0.0,563,0,0,OTT,PIT,D,D,2023-10-28,Saturday 07:00 PM,2023020123
8482105,85,J. Sanderson,D,0,0,0,-1,0,0,2,0,0,0,0,0,0/0,0.0,1558,198,136,OTT,PIT,D,D,2023-10-28,Saturday 07:00 PM,2023020123
8480801,7,B. Tkachuk,L,2,0,2,2,0,0,0,0,0,0,0,4,1/5,20.0,987,198,6,OTT,PIT,W,F,2023-10-28,Saturday 07:00 PM,2023020123
8480064,9,J. Norris,C,0,0,0,0,2,0,1,0,0,0,0,2,8/14,57.14,999,185,0,OTT,PIT,C,F,2023-10-28,Saturday 07:00 PM,2023020123
8480355,12,M. Kastelic,C,0,0,0,0,0,1,1,0,0,0,0,4,2/2,100.0,464,0,0,OTT,PIT,C,F,2023-10-28,Saturday 07:00 PM,2023020123
8482116,18,T. Stützle,C,0,2,2,2,0,0,0,0,0,0,0,1,0/3,0.0,1106,205,19,OTT,PIT,C,F,2023-10-28,Saturday 07:00 PM,2023020123
8480208,19,D. Batherson,R,1,0,1,0,0,1,0,0,0,0,0,1,1/1,100.0,997,170,0,OTT,PIT,W,F,2023-10-28,Saturday 07:00 PM,2023020123
8478472,21,M. Joseph,R,0,1,1,0,0,2,1,0,0,0,0,0,1/1,100.0,971,0,106,OTT,PIT,W,F,2023-10-28,Saturday 07:00 PM,2023020123
8480448,27,P. Kelly,L,0,0,0,0,0,0,1,0,0,0,0,0,0/0,0.0,688,0,129,OTT,PIT,W,F,2023-10-28,Saturday 07:00 PM,2023020123
8473512,28,C. Giroux,R,0,3,3,2,0,2,2,0,1,0,0,5,12/18,66.67,1002,157,10,OTT,PIT,W,F,2023-10-28,Saturday 07:00 PM,2023020123
8478078,49,R. Chartier,C,0,0,0,0,0,3,1,0,0,0,0,1,2/4,50.0,580,0,117,OTT,PIT,C,F,2023-10-28,Saturday 07:00 PM,2023020123
8482092,71,R. Greig,C,1,1,2,0,0,3,1,1,1,0,0,2,2/11,18.18,1133,149,94,OTT,PIT,C,F,2023-10-28,Saturday 07:00 PM,2023020123
8477330,81,D. Kubalik,L,1,0,1,0,0,1,0,0,0,0,0,3,0/0,0.0,956,153,0,OTT,PIT,W,F,2023-10-28,Saturday 07:00 PM,2023020123
8475765,91,V. Tarasenko,R,0,1,1,0,0,1,0,0,0,0,0,0,0/0,0.0,1008,143,0,OTT,PIT,W,F,2023-10-28,Saturday 07:00 PM,2023020123
8482073,4,B. Schneider,D,0,0,0,0,0,0,0,0,0,0,0,1,0/0,0.0,802,0,101,NYR,VAN,D,D,2023-10-28,Saturday 10:00 PM,2023020124
8476885,8,J. Trouba,D,0,0,0,-1,2,5,2,0,0,0,0,1,0/0,0.0,1250,29,401,NYR,VAN,D,D,2023-10-28,Saturday 10:00 PM,2023020124
8479323,23,A. Fox,D,1,1,2,-1,0,1,1,1,2,0,0,4,0/0,0.0,1473,353,243,NYR,VAN,D,D,2023-10-28,Saturday 10:00 PM,2023020124
8479324,55,R. Lindgren,D,0,0,0,-1,0,0,1,0,0,0,0,0,0/0,0.0,1192,0,422,NYR,VAN,D,D,2023-10-28,Saturday 10:00 PM,2023020124
8476979,56,E. Gustafsson,D,0,0,0,0,0,1,1,0,0,0,0,3,0/0,0.0,975,201,4,NYR,VAN,D,D,2023-10-28,Saturday 10:00 PM,2023020124
8480817,79,K. Miller,D,1,0,1,1,0,0,2,0,0,0,0,1,0/0,0.0,1211,24,264,NYR,VAN,D,D,2023-10-28,Saturday 10:00 PM,2023020124
8478550,10,A. Panarin,L,1,1,2,-1,2,0,0,1,2,0,0,3,0/0,0.0,1245,385,0,NYR,VAN,W,F,2023-10-28,Saturday 10:00 PM,2023020124
8474009,12,N. Bonino,C,0,0,0,-1,0,0,5,0,0,0,0,0,5/7,71.43,583,0,238,NYR,VAN,C,F,2023-10-28,Saturday 10:00 PM,2023020124
8482109,13,A. Lafrenière,L,0,0,0,0,0,0,0,0,0,0,0,1,0/0,0.0,1076,188,5,NYR,VAN,W,F,2023-10-28,Saturday 10:00 PM,2023020124
8476389,16,V. Trocheck,C,0,1,1,0,2,1,1,0,1,0,0,3,15/22,68.18,1271,398,193,NYR,VAN,C,F,2023-10-28,Saturday 10:00 PM,2023020124
8471218,17,B. Wheeler,R,0,0,0,0,0,0,1,0,0,0,0,0,0/0,0.0,450,0,0,NYR,VAN,W,F,2023-10-28,Saturday 10:00 PM,2023020124
8475184,20,C. Kreider,L,0,1,1,0,0,3,0,0,0,0,0,2,0/0,0.0,1285,390,231,NYR,VAN,W,F,2023-10-28,Saturday 10:00 PM,2023020124
8476624,21,B. Goodrow,C,0,0,0,-1,0,0,1,0,0,0,0,0,0/0,0.0,617,0,296,NYR,VAN,C,F,2023-10-28,Saturday 10:00 PM,2023020124
8481554,24,K. Kakko,R,0,0,0,0,0,0,0,0,0,0,0,1,0/0,0.0,871,171,0,NYR,VAN,W,F,2023-10-28,Saturday 10:00 PM,2023020124
8476918,26,J. Vesey,L,0,0,0,0,2,2,0,0,0,0,0,0,0/0,0.0,473,0,130,NYR,VAN,W,F,2023-10-28,Saturday 10:00 PM,2023020124
8482157,50,W. Cuylle,L,0,0,0,0,0,2,0,0,0,0,0,1,0/0,0.0,736,181,0,NYR,VAN,W,F,2023-10-28,Saturday 10:00 PM,2023020124
8480078,72,F. Chytil,C,0,0,0,-1,2,1,1,0,0,0,0,0,7/11,63.64,1092,194,5,NYR,VAN,C,F,2023-10-28,Saturday 10:00 PM,2023020124
8476459,93,M. Zibanejad,C,1,2,3,-1,0,0,2,1,3,0,0,3,5/16,31.25,1396,376,335,NYR,VAN,C,F,2023-10-28,Saturday 10:00 PM,2023020124
8475188,3,B. McNabb,D,0,0,0,0,0,2,2,0,0,0,0,0,0/0,0.0,1313,0,305,VGK,LAK,D,D,2023-10-28,Saturday 10:30 PM,2023020125
8474565,7,A. Pietrangelo,D,0,0,0,0,0,0,4,0,0,0,0,3,0/0,0.0,1717,46,306,VGK,LAK,D,D,2023-10-28,Saturday 10:30 PM,2023020125
8479980,14,N. Hague,D,0,0,0,-2,5,1,1,0,0,0,0,0,0/0,0.0,884,0,174,VGK,LAK,D,D,2023-10-28,Saturday 10:30 PM,2023020125
8474166,23,A. Martinez,D,0,0,0,1,0,1,8,0,0,0,0,0,0/0,0.0,1338,9,171,VGK,LAK,D,D,2023-10-28,Saturday 10:30 PM,2023020125
8477447,27,S. Theodore,D,0,1,1,1,0,0,3,0,1,0,0,2,0/0,0.0,1513,243,5,VGK,LAK,D,D,2023-10-28,Saturday 10:30 PM,2023020125
8481167,94,B. Pachal,D,0,0,0,-2,0,1,0,0,0,0,0,0,0/0,0.0,594,0,0,VGK,LAK,D,D,2023-10-28,Saturday 10:30 PM,2023020125
8478403,9,J. Eichel,C,0,0,0,-1,0,0,2,0,0,0,0,4,4/16,25.0,1379,243,241,VGK,LAK,C,F,2023-10-28,Saturday 10:30 PM,2023020125
8481604,16,P. Dorofeyev,L,0,0,0,0,0,1,0,0,0,0,0,4,0/0,0.0,704,37,0,VGK,LAK,W,F,2023-10-28,Saturday 10:30 PM,2023020125
8476905,20,C. Stephenson,C,0,0,0,-1,0,0,0,0,0,0,0,0,9/16,56.25,1296,211,196,VGK,LAK,C,F,2023-10-28,Saturday 10:30 PM,2023020125
8479353,21,B. Howden,C,0,0,0,0,0,1,0,0,0,0,0,2,6/13,46.15,710,0,77,VGK,LAK,C,F,2023-10-28,Saturday 10:30 PM,2023020125
8478020,22,M. Amadio,R,1,0,1,0,0,1,1,0,0,0,0,3,0/0,0.0,794,0,0,VGK,LAK,W,F,2023-10-28,Saturday 10:30 PM,2023020125
8477478,28,W. Carrier,L,1,0,1,0,0,2,0,0,0,0,0,3,0/0,0.0,585,0,0,VGK,LAK,W,F,2023-10-28,Saturday 10:30 PM,2023020125
8481032,43,P. Cotter,C,0,0,0,0,2,3,0,0,0,0,0,0,0/0,0.0,849,46,0,VGK,LAK,C,F,2023-10-28,Saturday 10:30 PM,2023020125
8477964,49,I. Barbashev,C,0,0,0,0,4,4,0,0,0,0,0,0,0/0,0.0,884,46,0,VGK,LAK,C,F,2023-10-28,Saturday 10:30 PM,2023020125
8478434,55,K. Kolesar,R,0,0,0,0,0,2,1,0,0,0,0,0,0/0,0.0,670,0,66,VGK,LAK,W,F,2023-10-28,Saturday 10:30 PM,2023020125
8475913,61,M. Stone,R,1,0,1,-1,0,0,0,1,1,0,0,3,0/0,0.0,1213,243,186,VGK,LAK,W,F,2023-10-28,Saturday 10:30 PM,2023020125
8476448,71,W. Karlsson,C,0,1,1,0,0,1,1,0,0,0,0,3,4/9,44.44,1165,78,193,VGK,LAK,C,F,2023-10-28,Saturday 10:30 PM,2023020125
8476539,81,J. Marchessault,R,0,1,1,0,0,1,1,0,1,0,0,3,0/0,0.0,947,123,0,VGK,LAK,W,F,2023-10-28,Saturday 10:30 PM,2023020125
8471677,3,J. Johnson,D,0,0,0,-1,0,0,1,0,0,0,0,0,0/0,0.0,750,1,11,COL,BUF,D,D,2023-10-29,Sunday 01:00 PM,2023020126
8481524,4,B. Byram,D,0,0,0,-1,0,3,2,0,0,0,0,1,0/0,0.0,1179,128,63,COL,BUF,D,D,2023-10-29,Sunday 01:00 PM,2023020126
8478038,7,D. Toews,D,0,0,0,-2,0,1,0,0,0,0,0,0,0/0,0.0,1395,272,175,COL,BUF,D,D,2023-10-29,Sunday 01:00 PM,2023020126
8480069,8,C. Makar,D,0,0,0,-1,0,0,1,0,0,0,0,0,0/0,0.0,1318,313,108,COL,BUF,D,D,2023-10-29,Sunday 01:00 PM,2023020126
8476312,42,J. Manson,D,0,0,0,-1,0,4,1,0,0,0,0,1,0/0,0.0,997,6,208,COL,BUF,D,D,2023-10-29,Sunday 01:00 PM,2023020126
8479398,49,S. Girard,D,0,0,0,-1,0,1,1,0,0,0,0,0,0/0,0.0,1065,49,155,COL,BUF,D,D,2023-10-29,Sunday 01:00 PM,2023020126
8471699,11,A. Cogliano,C,0,0,0,0,0,1,0,0,0,0,0,0,1/2,50.0,728,6,123,COL,BUF,C,F,2023-10-29,Sunday 01:00 PM,2023020126
8475793,12,R. Johansen,C,0,0,0,-1,0,2,0,0,0,0,0,6,11/19,57.89,1006,489,18,COL,BUF,C,F,2023-10-29,Sunday 01:00 PM,2023020126
8477501,13,V. Nichushkin,R,0,0,0,-2,0,1,0,0,0,0,0,1,0/0,0.0,980,148,140,COL,BUF,W,F,2023-10-29,Sunday 01:00 PM,2023020126
8479525,20,R. Colton,C,0,0,0,-1,0,2,1,0,0,0,0,1,6/9,66.67,813,111,33,COL,BUF,C,F,2023-10-29,Sunday 01:00 PM,2023020126
8478028,22,F. Olofsson,L,0,0,0,0,0,1,0,0,0,0,0,1,5/10,50.0,884,6,172,COL,BUF,W,F,2023-10-29,Sunday 01:00 PM,2023020126
8481186,25,L. O'Connor,R,0,0,0,0,0,0,0,0,0,0,0,2,0/0,0.0,805,0,123,COL,BUF,W,F,2023-10-29,Sunday 01:00 PM,2023020126
8477494,27,J. Drouin,L,0,0,0,-1,0,1,1,0,0,0,0,0,0/0,0.0,735,224,0,COL,BUF,W,F,2023-10-29,Sunday 01:00 PM,2023020126
8477425,28,M. Wood,L,0,0,0,-1,0,3,1,0,0,0,0,1,0/0,0.0,758,0,71,COL,BUF,W,F,2023-10-29,Sunday 01:00 PM,2023020126
8477492,29,N. MacKinnon,C,0,0,0,-2,12,0,0,0,0,0,0,4,2/10,20.0,1103,303,9,COL,BUF,C,F,2023-10-29,Sunday 01:00 PM,2023020126
8477476,62,A. Lehkonen,L,0,0,0,-2,0,0,0,0,0,0,0,0,0/0,0.0,1244,452,31,COL,BUF,W,F,2023-10-29,Sunday 01:00 PM,2023020126
8475193,90,T. Tatar,L,0,0,0,-1,2,1,0,0,0,0,0,0,1/2,50.0,610,6,0,COL,BUF,W,F,2023-10-29,Sunday 01:00 PM,2023020126
8478420,96,M. Rantanen,R,0,0,0,-3,2,1,0,0,0,0,0,5,3/5,60.0,1317,516,0,COL,BUF,W,F,2023-10-29,Sunday 01:00 PM,2023020126
8480884,2,C. Addison,D,0,1,1,-1,0,1,0,0,1,0,0,3,0/0,0.0,961,515,0,MIN,NJD,D,D,2023-10-29,Sunday 05:00 PM,2023020127
8475750,4,J. Merrill,D,0,0,0,-1,0,0,2,0,0,0,0,3,0/0,0.0,659,0,41,MIN,NJD,D,D,2023-10-29,Sunday 05:00 PM,2023020127
8478136,5,J. Middleton,D,1,0,1,0,2,0,1,0,0,0,0,1,0/0,0.0,1043,5,25,MIN,NJD,D,D,2023-10-29,Sunday 05:00 PM,2023020127
8477541,6,D. Mermis,D,0,0,0,1,2,0,5,0,0,0,0,2,0/0,0.0,946,5,63,MIN,NJD,D,D,2023-10-29,Sunday 05:00 PM,2023020127
8482122,7,B. Faber,D,0,1,1,0,0,0,1,0,0,0,0,0,0/0,0.0,1329,9,109,MIN,NJD,D,D,2023-10-29,Sunday 05:00 PM,2023020127
8476463,25,J. Brodin,D,0,1,1,1,0,0,1,0,0,0,0,1,0/0,0.0,1429,73,109,MIN,NJD,D,D,2023-10-29,Sunday 05:00 PM,2023020127
8482094,48,D. Hunt,D,0,0,0,0,0,0,1,0,0,0,0,1,0/0,0.0,333,0,0,MIN,NJD,D,D,2023-10-29,Sunday 05:00 PM,2023020127
8479968,10,V. Lettieri,C,0,0,0,-1,0,0,0,0,0,0,0,1,0/1,0.0,519,0,0,MIN,NJD,C,F,2023-10-29,Sunday 05:00 PM,2023020127
8478493,14,J. Eriksson Ek,C,0,1,1,2,0,0,2,0,1,0,0,3,14/19,73.68,1423,529,95,MIN,NJD,C,F,2023-10-29,Sunday 05:00 PM,2023020127
